Site,site_id,Prmnn_I,GNIS_ID,GNIS_Nm,ReachCd,FType,FCode,Lat,Long
4353,nhd_14767994,14767994,,,7.12E+12,390,39004,42.61794888,-88.12463671
4354,nhd_14768000,14768000,1563301,Lake Como,7.12E+12,390,39004,42.59957849,-88.49192806
4355,nhd_14768002,14768002,1565054,Flanagan Lake,7.12E+12,390,39004,42.61128066,-88.17927183
4356,nhd_14768008,14768008,1564227,Dyer Lake,7.12E+12,390,39004,42.60565357,-88.29538249
4357,nhd_14768018,14768018,1791825,Lake Geneva 36,7.12E+12,390,39009,42.56499476,-88.50362164
4358,nhd_14768024,14768024,1567047,Lake Ivanhoe,7.12E+12,390,39004,42.58304543,-88.3482443
4359,nhd_14768038,14768038,,,7.12E+12,390,39004,42.58076274,-88.13250795
4360,nhd_14768052,14768052,1568037,Lilly Lake,7.12E+12,390,39004,42.56326598,-88.21257259
4361,nhd_14768064,14768064,1574128,Silver Lake,7.12E+12,390,39004,42.5508918,-88.15388928
4362,nhd_14768066,14768066,1571857,Powers Lake,7.12E+12,390,39004,42.546452,-88.29816093
4363,nhd_14768080,14768080,1571157,Pell Lake,7.12E+12,390,39004,42.54100357,-88.35820209
4364,nhd_14768084,14768084,1562886,Center Lake,7.12E+12,390,39004,42.53854536,-88.13372314
4365,nhd_14768086,14768086,1561557,Benedict Lake,7.12E+12,390,39004,42.53544694,-88.30357658
4366,nhd_14768090,14768090,1575502,Tombeau Lake,7.12E+12,390,39004,42.53150697,-88.30881941
4367,nhd_14768092,14768092,1562620,Camp Lake,7.12E+12,390,39004,42.52101402,-88.14431546
4368,nhd_14768096,14768096,1569034,Lake Mary,7.12E+12,390,39004,42.52378191,-88.25623931
4369,nhd_14768118,14768118,1576125,Voltz Lake,7.12E+12,390,39004,42.50739457,-88.08401721
4370,nhd_14783605,14783605,,,7.12E+12,390,39004,42.5529792,-87.94389351
4371,nhd_14783851,14783851,,,7.12E+12,390,39004,42.64983082,-88.12034194
4372,nhd_14783855,14783855,1565332,Friendship Lake,7.12E+12,390,39004,42.64251548,-88.08640639
4373,nhd_14783859,14783859,,,7.12E+12,390,39004,42.62623452,-88.12134362
4374,nhd_14783875,14783875,1567916,League Lake,7.12E+12,390,39004,42.58665324,-88.1024477
4375,nhd_14783883,14783883,1570988,Paddock Lake,7.12E+12,390,39004,42.57332729,-88.10078268
4376,nhd_14783893,14783893,1566667,Hooker Lake,7.12E+12,390,39004,42.55924272,-88.10100903
4377,nhd_14783899,14783899,1569679,Montgomery Lake,7.12E+12,390,39004,42.55209591,-88.0867678
4378,nhd_14783909,14783909,1565464,George Lake,7.12E+12,390,39004,42.52662357,-88.03827239
4379,nhd_14783919,14783919,1570981,Paasch Lake,7.12E+12,390,39004,42.51299621,-88.04986043
4380,nhd_14783931,14783931,1569904,Mud Lake,7.12E+12,390,39004,42.50155082,-88.03682807
4381,nhd_15660668,15660668,,,4.10E+12,390,39004,42.15498765,-84.28290078
4382,nhd_15660950,15660950,636320,Round Lake,4.10E+12,390,39004,41.96654106,-84.27532422
4383,nhd_15660980,15660980,635317,Posey Lake,4.10E+12,390,39004,41.89705296,-84.30080381
4384,nhd_15661062,15661062,625020,Durfee Lake,4.10E+12,390,39004,41.79606474,-84.33209603
4385,nhd_15661070,15661070,630431,Lime Lake,4.10E+12,390,39004,41.78616571,-84.37912965
4386,nhd_15676217,15676217,1616605,Lake Wilson,4.10E+12,390,39004,41.87918471,-84.68513586
4387,nhd_15676223,15676223,620848,Bear Lake,4.10E+12,390,39004,41.86934233,-84.68106482
4388,nhd_15676241,15676241,621437,Bird Lake,4.10E+12,390,39004,41.82861413,-84.52871088
4389,nhd_15676261,15676261,624190,Cub Lake,4.10E+12,390,39004,41.81627406,-84.63856576
4390,nhd_166762949,166762949,,,4.05E+12,390,39004,42.49257587,-85.42861992
4391,nhd_166763879,166763879,628219,Higgins Lake,4.06E+12,390,39009,44.47415343,-84.72261486
4392,nhd_166764035,166764035,624607,Devils Lake,4.10E+12,390,39009,41.98253006,-84.29098914
4393,nhd_166764448,166764448,,,4.07E+12,390,39009,45.46406815,-84.27140722
4394,nhd_166766543,166766543,,,4.01E+12,390,39009,47.50360165,-92.17434619
4395,nhd_166766569,166766569,1570127,Lake Nebagamon,4.01E+12,390,39009,46.50260398,-91.70127012
4396,nhd_166766588,166766588,1620035,Lake Gogebic,4.02E+12,390,39009,46.50410892,-89.57411242
4397,nhd_166766632,166766632,1580592,Tee Lake,4.03E+12,390,39004,45.5002565,-88.81133021
4398,nhd_166766657,166766657,1578904,Butternut Lake,4.03E+12,390,39009,45.91167074,-88.98873455
4399,nhd_166766678,166766678,,,4.03E+12,390,39004,43.78695867,-89.00303005
4400,nhd_166766796,166766796,626165,Fletcher Pond,4.07E+12,390,39009,44.98375699,-83.86295542
4401,nhd_167114208,167114208,646204,Knife Lake,7.03E+12,390,39009,45.98094988,-93.29732302
4402,nhd_167120397,167120397,639236,Aitkin Lake,7.01E+12,390,39009,46.76564726,-93.28743465
4403,nhd_167120425,167120425,,,7.01E+12,390,39009,46.51222035,-93.37346802
4404,nhd_167120448,167120448,,,7.01E+12,390,39004,46.67421838,-94.00580811
4405,nhd_167120570,167120570,,,7.01E+12,390,39009,45.26043032,-93.00133867
4406,nhd_167120719,167120719,645334,Lake Ida,7.01E+12,390,39009,45.99025671,-95.4180214
4407,nhd_167120756,167120756,,,7.03E+12,390,39004,45.49762963,-92.1509821
4408,nhd_167120812,167120812,1580521,Squaw Lake,7.05E+12,390,39009,45.88625484,-89.99483695
4409,nhd_167120824,167120824,1572273,Rice Lake,7.05E+12,390,39009,45.51265172,-91.72781163
4410,nhd_167120869,167120869,1578779,Big Sand Lake,7.07E+12,390,39009,46.06297605,-88.98194854
4411,nhd_167120871,167120871,1580794,Willow Lake,7.07E+12,390,39004,45.7155543,-89.99809013
4412,nhd_167120891,167120891,1793037,Wisconsin River Flowage 4964,7.07E+12,390,39009,44.55319037,-89.62641285
4413,nhd_167120948,167120948,,,7.09E+12,390,39004,42.99842891,-89.29047026
4414,nhd_167120992,167120992,639446,Armstrong Slough,7.10E+12,390,39009,44.12152729,-95.69652178
4415,nhd_167122125,167122125,655327,Lake Bemidji,7.01E+12,390,39009,47.50627947,-94.850822
4416,nhd_167122133,167122133,658390,Spider Lake,7.01E+12,390,39009,47.48780762,-93.57696312
4417,nhd_167122137,167122137,655536,Buck Lake,7.01E+12,390,39009,47.42366399,-94.54780126
4418,nhd_167122141,167122141,658531,Sugar Lake,7.01E+12,390,39009,47.44557602,-94.19281033
4419,nhd_167122160,167122160,640121,Big Rush Lake,7.01E+12,390,39004,47.00714211,-95.42597704
4420,nhd_167122169,167122169,640122,Big Sand Lake,7.01E+12,390,39009,47.00129632,-94.9654589
4421,nhd_167122172,167122172,644527,Gull Lake,7.01E+12,390,39009,46.45509327,-94.34901297
4422,nhd_167122173,167122173,647121,Long Lake,7.01E+12,390,39009,46.89118854,-94.99859812
4423,nhd_167122174,167122174,643188,Lake Edward,7.01E+12,390,39009,46.50973906,-94.16043286
4424,nhd_167122292,167122292,658633,Tenmile Lake,7.01E+12,390,39009,46.97070434,-94.57758626
4425,nhd_167122299,167122299,655503,Boy Lake,7.01E+12,390,39009,47.10928007,-94.14528287
4426,nhd_167201747,167201747,658665,Thomas Lake,9.03E+12,390,39009,47.98953209,-91.23774372
4427,nhd_167201754,167201754,,,9.03E+12,390,39009,47.51897869,-91.63223624
4428,nhd_167201758,167201758,662570,Stuart Lake,9.03E+12,390,39009,48.18826009,-92.00873286
4429,nhd_167201765,167201765,,,9.03E+12,390,39009,48.06324919,-91.02199636
4430,nhd_167201767,167201767,,,9.03E+12,390,39009,48.01337935,-91.28070646
4431,nhd_167201775,167201775,,,9.03E+12,390,39009,47.99099446,-92.09491228
4432,nhd_167201784,167201784,662062,North Arm Trout Lake,9.03E+12,390,39009,47.96483115,-92.3174417
4433,nhd_167204342,167204342,,,9.02E+12,390,39004,46.47541683,-95.76103774
4434,nhd_167204343,167204343,,,9.02E+12,390,39004,46.48680262,-95.52910414
4435,nhd_167204344,167204344,646976,Lake Lizzie,9.02E+12,390,39004,46.62504415,-95.99166069
4436,nhd_167552421,167552421,,,4.05E+12,390,39004,42.20224056,-85.99900081
4437,nhd_167552422,167552422,,,4.05E+12,390,39004,42.17200396,-86.01116722
4438,nhd_167552423,167552423,1616800,Lake of the Woods,4.05E+12,390,39004,42.11178907,-85.99607577
4439,nhd_167552424,167552424,629424,Juno Lake,4.05E+12,390,39004,41.80916653,-85.99185933
4440,nhd_167552427,167552427,,,4.05E+12,390,39004,41.99926476,-85.29142964
4441,nhd_167578173,167578173,640718,Lake Byllesby,7.04E+12,390,39004,44.51579226,-92.97684048
4442,nhd_167671320,167671320,633645,North Scott Lake,4.05E+12,390,39004,42.33050571,-85.99883045
4443,nhd_167671321,167671321,1623121,Scott Lakes,4.05E+12,390,39004,42.32432114,-86.00243031
4444,nhd_167671337,167671337,1622198,Wolf Lake,4.06E+12,390,39009,44.0045897,-85.84945621
4445,nhd_167671353,167671353,629055,Intermediate Lake,4.06E+12,390,39009,45.02861207,-85.22894987
4446,nhd_167794754,167794754,627785,Hardwood Lake,4.08E+12,390,39009,44.24530572,-83.99504563
4447,nhd_167800983,167800983,1572675,Round Lake,7.05E+12,390,39009,46.01424731,-91.31741286
4448,nhd_167800984,167800984,1579910,Moose Lake,7.05E+12,390,39009,46.02025404,-91.03914324
4449,nhd_1754400,1754400,657593,Nicado Lake,4.01E+12,390,39004,47.3610864,-91.26934939
4450,nhd_1754416,1754416,656968,Lax Lake,4.01E+12,390,39004,47.34585759,-91.2972279
4451,nhd_1754426,1754426,658642,Tetagouche Lake,4.01E+12,390,39004,47.34506456,-91.26863286
4452,nhd_1754494,1754494,655287,Bear Lake,4.01E+12,390,39004,47.31261776,-91.29136196
4453,nhd_1754498,1754498,655278,Bean Lake,4.01E+12,390,39004,47.3086097,-91.30117306
4454,nhd_1754550,1754550,655286,Bear Lake,4.01E+12,390,39004,47.28493802,-91.34451905
4455,nhd_1754606,1754606,655719,Christianson Lake,4.01E+12,390,39004,47.25679531,-91.67559227
4456,nhd_1754656,1754656,644951,Highland Lake,4.01E+12,390,39004,47.20698599,-91.73091719
4457,nhd_1754698,1754698,652635,Stewart Lake,4.01E+12,390,39004,47.18689663,-91.75362932
4458,nhd_1754826,1754826,662135,Paradise Lake,4.01E+12,390,39004,47.07403573,-91.88290317
4459,nhd_1754830,1754830,661429,Hart Lake,4.01E+12,390,39004,47.0726236,-91.8755093
4460,nhd_1757004,1757004,,,4.01E+12,390,39004,47.00511353,-92.01038433
4461,nhd_1763758,1763758,660794,Big Lake,4.01E+12,390,39004,47.53047861,-91.85150417
4462,nhd_1765260,1765260,662237,Putnam Lake,4.01E+12,390,39004,47.76659209,-92.16341968
4463,nhd_1765268,1765268,661485,Holter Lake,4.01E+12,390,39004,47.7676811,-92.08428514
4464,nhd_1765378,1765378,660944,Camp Lake,4.01E+12,390,39004,47.7467181,-92.10786112
4465,nhd_1765612,1765612,661618,Kaunonen Lake,4.01E+12,390,39004,47.66801259,-92.10968379
4466,nhd_1765878,1765878,662834,Wynne Lake,4.01E+12,390,39004,47.57510813,-92.29253342
4467,nhd_1766104,1766104,,,4.01E+12,390,39004,47.54186625,-92.34733669
4468,nhd_1766108,1766108,661024,Colby Lake,4.01E+12,390,39004,47.52862376,-92.15334885
4469,nhd_1766122,1766122,,,4.01E+12,390,39004,47.53779869,-92.28138896
4470,nhd_1766148,1766148,,,4.01E+12,390,39004,47.53535233,-92.23433791
4471,nhd_1766156,1766156,662834,Wynne Lake,4.01E+12,390,39004,47.5306657,-92.31440438
4472,nhd_1766186,1766186,662720,Virginia Lake,4.01E+12,390,39004,47.52732676,-92.53843205
4473,nhd_1766188,1766188,,,4.01E+12,390,39004,47.52730851,-92.62910539
4474,nhd_1766204,1766204,662450,Silver Lake,4.01E+12,390,39004,47.52385001,-92.54391796
4475,nhd_1766212,1766212,,,4.01E+12,390,39004,47.52244624,-92.70069229
4476,nhd_1766220,1766220,,,4.01E+12,390,39004,47.51479876,-92.33102389
4477,nhd_1766244,1766244,662837,Yates Lake,4.01E+12,390,39004,47.51562305,-92.71364582
4478,nhd_1766254,1766254,661062,Cranberry Lake,4.01E+12,390,39004,47.50965311,-92.01535325
4479,nhd_1766274,1766274,661646,Kinney Lake,4.01E+12,390,39004,47.51215844,-92.72247492
4480,nhd_1766280,1766280,,,4.01E+12,390,39004,47.50591017,-92.33886592
4481,nhd_1766334,1766334,662791,White Lake,4.01E+12,390,39004,47.50145736,-92.42037138
4482,nhd_1767410,1767410,662201,Pine Lake,4.01E+12,390,39004,47.45952065,-91.7940011
4483,nhd_1767414,1767414,662861,Butterball Lake,4.01E+12,390,39004,47.46123193,-91.86813431
4484,nhd_1767538,1767538,660932,Cadotte Lake,4.01E+12,390,39004,47.37967751,-91.91102051
4485,nhd_1767634,1767634,662117,Otto Lake,4.01E+12,390,39004,47.32101999,-91.9807794
4486,nhd_1768240,1768240,661876,Mashkenode Lake,4.01E+12,390,39004,47.49558373,-92.59557029
4487,nhd_1768242,1768242,660970,Cedar Lake,4.01E+12,390,39004,47.49456086,-92.27748753
4488,nhd_1768244,1768244,661856,Manganika Lake,4.01E+12,390,39004,47.49029574,-92.57418986
4489,nhd_1768248,1768248,,,4.01E+12,390,39004,47.49449498,-92.60899499
4490,nhd_1768256,1768256,661805,Longyear Lake,4.01E+12,390,39004,47.49151975,-92.8739172
4491,nhd_1768274,1768274,660816,Bird Lake,4.01E+12,390,39004,47.48757449,-92.05645164
4492,nhd_1768276,1768276,1777158,Sherman Mine Waste Water Basin,4.01E+12,390,39004,47.48857507,-92.83829185
4493,nhd_1768294,1768294,,,4.01E+12,390,39004,47.48069272,-92.45857263
4494,nhd_1768296,1768296,,,4.01E+12,390,39004,47.48572917,-92.78657178
4495,nhd_1768298,1768298,,,4.01E+12,390,39004,47.48232182,-92.43085918
4496,nhd_1768300,1768300,,,4.01E+12,390,39004,47.483205,-92.83517243
4497,nhd_1768322,1768322,661123,Doherty Lake,4.01E+12,390,39004,47.47393073,-92.68977197
4498,nhd_1768336,1768336,661693,Leaf Lake,4.01E+12,390,39004,47.4702616,-92.43004207
4499,nhd_1768342,1768342,661102,Deep Lake,4.01E+12,390,39004,47.46793837,-92.46421546
4500,nhd_1768378,1768378,661822,Lost Lake,4.01E+12,390,39004,47.46194768,-92.43675232
4501,nhd_1768386,1768386,661850,Majestic Lake,4.01E+12,390,39004,47.46103566,-92.62885366
4502,nhd_1768390,1768390,661632,Kendall Lake,4.01E+12,390,39004,47.4621413,-92.6442683
4503,nhd_1768394,1768394,662449,Silver Lake,4.01E+12,390,39004,47.46093812,-92.31761289
4504,nhd_1768408,1768408,1775893,Ely Lake,4.01E+12,390,39004,47.45059978,-92.48120883
4505,nhd_1768444,1768444,660716,Bass Lake,4.01E+12,390,39004,47.44804363,-92.33075367
4506,nhd_1768448,1768448,662396,Scott Lake,4.01E+12,390,39004,47.45303407,-92.78022332
4507,nhd_1768450,1768450,,,4.01E+12,390,39004,47.45118884,-92.36763512
4508,nhd_1768456,1768456,662878,North Twin Lake,4.01E+12,390,39004,47.44912342,-92.25356395
4509,nhd_1768462,1768462,,,4.01E+12,390,39004,47.45087982,-92.51459688
4510,nhd_1768466,1768466,662461,Sixmile Lake,4.01E+12,390,39004,47.44915356,-92.81001998
4511,nhd_1768474,1768474,662452,Silver Lake,4.01E+12,390,39004,47.44714807,-92.37428178
4512,nhd_1768476,1768476,662688,South Twin Lake,4.01E+12,390,39004,47.44433543,-92.24713201
4513,nhd_1768510,1768510,661821,Lost Lake,4.01E+12,390,39004,47.43411008,-92.35940058
4514,nhd_1768532,1768532,662339,Saint Marys Lake,4.01E+12,390,39004,47.42811909,-92.51342969
4515,nhd_1768538,1768538,661194,Elbow Lake,4.01E+12,390,39004,47.42886793,-92.62243988
4516,nhd_1768558,1768558,661894,McQuade Lake,4.01E+12,390,39004,47.4213507,-92.7695349
4517,nhd_1768568,1768568,661330,Frying Pan Lake,4.01E+12,390,39004,47.4208662,-92.28602403
4518,nhd_1768576,1768576,660958,Carey Lake,4.01E+12,390,39004,47.41814004,-92.82703093
4519,nhd_1768596,1768596,661505,Horseshoe Lake,4.01E+12,390,39004,47.41076222,-92.53053307
4520,nhd_1768610,1768610,661797,Long Lake,4.01E+12,390,39004,47.40176267,-92.54525204
4521,nhd_1768618,1768618,660528,Kumpula Lake,4.01E+12,390,39004,47.40461113,-92.23884131
4522,nhd_1768636,1768636,662208,Pleasant Lake,4.01E+12,390,39004,47.39484039,-92.48978793
4523,nhd_1768642,1768642,661810,Loon Lake,4.01E+12,390,39004,47.38812339,-92.25427706
4524,nhd_1768654,1768654,660969,Cedar Lake,4.01E+12,390,39004,47.39094437,-92.34509212
4525,nhd_1768676,1768676,661411,Half Moon Lake,4.01E+12,390,39004,47.38304133,-92.50772781
4526,nhd_1768686,1768686,661944,Moon Lake,4.01E+12,390,39004,47.37976794,-92.52668609
4527,nhd_1768696,1768696,661022,Coe Lake,4.01E+12,390,39004,47.37557358,-92.32299605
4528,nhd_1768710,1768710,661982,Mud Hen Lake,4.01E+12,390,39004,47.36617867,-92.30767224
4529,nhd_1768752,1768752,662793,Whiteface Reservoir,4.01E+12,390,39010,47.30383645,-92.16794406
4530,nhd_1768784,1768784,662407,Section Fourteen Lake,4.01E+12,390,39004,47.3293884,-92.33107795
4531,nhd_1768792,1768792,661869,Markham Lake,4.01E+12,390,39004,47.32478522,-92.21772633
4532,nhd_1768804,1768804,661725,Linwood Lake,4.01E+12,390,39004,47.3182484,-92.12135388
4533,nhd_1768816,1768816,661796,Long Lake,4.01E+12,390,39004,47.31181268,-92.3184776
4534,nhd_1768822,1768822,661201,Elliott Lake,4.01E+12,390,39004,47.31204906,-92.44435283
4535,nhd_1768832,1768832,661757,Little Markham Lake,4.01E+12,390,39004,47.31245063,-92.2491541
4536,nhd_1768838,1768838,661423,Harriett Lake,4.01E+12,390,39004,47.30948606,-92.97866744
4537,nhd_1768846,1768846,661076,Crystal Lake,4.01E+12,390,39004,47.3087795,-92.48598665
4538,nhd_1768866,1768866,662012,Murphy Lake,4.01E+12,390,39004,47.2983112,-92.49511338
4539,nhd_1768872,1768872,661470,Hiekkila Lake,4.01E+12,390,39004,47.29927126,-92.51205833
4540,nhd_1768876,1768876,661261,Fig Lake,4.01E+12,390,39004,47.29725906,-92.45697162
4541,nhd_1768880,1768880,661425,Harris Lake,4.01E+12,390,39004,47.29100881,-92.02683613
4542,nhd_1768882,1768882,661443,Hay Lake,4.01E+12,390,39004,47.29084059,-92.27561504
4543,nhd_1768884,1768884,,,4.01E+12,390,39004,47.28871348,-92.55396886
4544,nhd_1768890,1768890,660698,Lake Augusta,4.01E+12,390,39004,47.28368713,-92.48197067
4545,nhd_1768906,1768906,661127,Dollar Lake,4.01E+12,390,39004,47.27912038,-92.34517821
4546,nhd_1768938,1768938,661963,Morcom Lake,4.01E+12,390,39004,47.25684492,-92.36042289
4547,nhd_1768948,1768948,662725,Wabuse Lake,4.01E+12,390,39004,47.25365398,-92.27417831
4548,nhd_1768956,1768956,662841,Young Lake,4.01E+12,390,39004,47.24609462,-92.44866334
4549,nhd_1768978,1768978,662587,Sullivan Lake,4.01E+12,390,39004,47.23644557,-92.06899879
4550,nhd_1768996,1768996,661118,Dinham Lake,4.01E+12,390,39004,47.22589939,-92.40116205
4551,nhd_1768998,1768998,660773,Berg Lake,4.01E+12,390,39004,47.22318133,-92.38751713
4552,nhd_1769008,1769008,661035,Comstock Lake,4.01E+12,390,39004,47.22025704,-92.22353721
4553,nhd_1769010,1769010,660743,Bear Lake,4.01E+12,390,39004,47.22258092,-92.30944616
4554,nhd_1769026,1769026,662806,Wilson Lake,4.01E+12,390,39004,47.21196376,-92.36439938
4555,nhd_1769032,1769032,662705,Upstead Lake,4.01E+12,390,39004,47.21202709,-92.98220298
4556,nhd_1769034,1769034,661833,Lower Comstock Lake,4.01E+12,390,39004,47.20782749,-92.2421105
4557,nhd_1769036,1769036,662763,West Bass Lake,4.01E+12,390,39004,47.20691107,-92.35670925
4558,nhd_1769044,1769044,661428,Hart Lake,4.01E+12,390,39004,47.20549799,-92.22274607
4559,nhd_1769050,1769050,,,4.01E+12,390,39004,47.2023787,-92.9993538
4560,nhd_1769084,1769084,661795,Long Lake,4.01E+12,390,39004,47.16442592,-92.31154607
4561,nhd_1769130,1769130,661619,Kauppi Lake,4.01E+12,390,39004,47.14793548,-92.45011891
4562,nhd_1769132,1769132,662566,Strand Lake,4.01E+12,390,39004,47.14467363,-92.41033116
4563,nhd_1769144,1769144,660902,Bug Lake,4.01E+12,390,39004,47.14122436,-92.37449481
4564,nhd_1769150,1769150,662381,Schisler Lake,4.01E+12,390,39004,47.13815884,-92.40281382
4565,nhd_1769158,1769158,662802,Lake Williams,4.01E+12,390,39004,47.12340493,-92.52184638
4566,nhd_1769208,1769208,662047,Nichols Lake,4.01E+12,390,39004,47.09297225,-92.53772328
4567,nhd_1769334,1769334,661862,Maple Leaf Lake,4.01E+12,390,39004,47.01302689,-92.62322267
4568,nhd_1770876,1770876,661313,Fourth Lake,4.01E+12,390,39004,47.47315844,-92.35374551
4569,nhd_1770992,1770992,661164,East Bass Lake,4.01E+12,390,39004,47.20643537,-92.33741521
4570,nhd_1771024,1771024,662205,Pioneer Lake,4.01E+12,390,39004,47.14766868,-92.35646766
4571,nhd_1773048,1773048,661625,Kelly Lake,4.01E+12,390,39004,47.41550062,-93.00656088
4572,nhd_1773716,1773716,662355,Sand Lake,4.01E+12,390,39004,47.28261596,-93.03762597
4573,nhd_1773764,1773764,661047,Coons Lake,4.01E+12,390,39004,47.27393441,-93.04629282
4574,nhd_1773774,1773774,639919,Bengal Lake,4.01E+12,390,39004,47.27259156,-93.07052247
4575,nhd_1773810,1773810,646822,Little Island Lake,4.01E+12,390,39004,47.26291562,-93.07601921
4576,nhd_1773864,1773864,653032,Tank Lake,4.01E+12,390,39004,47.24896742,-93.07738297
4577,nhd_1773872,1773872,646807,Little Fowler Lake,4.01E+12,390,39004,47.25090517,-93.11020219
4578,nhd_1773912,1773912,642859,Dode Lake,4.01E+12,390,39004,47.24315662,-93.10461024
4579,nhd_1773940,1773940,661573,Janette Lake,4.01E+12,390,39004,47.23863623,-93.01894116
4580,nhd_1773970,1773970,661562,Island Lake,4.01E+12,390,39004,47.22665405,-93.03044135
4581,nhd_1773974,1773974,639808,Beauty Lake,4.01E+12,390,39004,47.22597788,-93.0804109
4582,nhd_1774016,1774016,647593,Mary Lake,4.01E+12,390,39004,47.2171322,-93.07724889
4583,nhd_1774082,1774082,642477,Cropless Lake,4.01E+12,390,39004,47.20596631,-93.12136529
