site_id,year,cause.group,anthropogenic,infectious,summerkill,thermal_stress,unknown,winterkill,min_air,mean_air,max_air,variance_after_ice_60,schmidt,cumulative_above_0,cumulative_above_5,cumulative_above_10,ice_duration,log_schmidt,lon,lat,population
nhd_4959612,2012,none,0,0,0,0,0,0,34.30833333333333,44.45,54.6,0.108540432,16015.73165,3866.475268,2561.413394,1625.044114,133,9.681326746919138,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2013,none,0,0,0,0,0,0,28.991666666666667,38.458333333333336,47.95,0.143200592,18320.01891,3593.204516,2476.053421,1628.962488,156,9.81574967097868,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2014,none,0,0,0,0,0,0,11.879999999999999,22.54,33.18,0.079619838,14278.07666,3548.260491,2385.745348,1529.982082,163,9.56648053984768,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2003,none,0,0,0,0,0,0,28.625,39.53333333333333,50.40833333333333,0.121875653,15311.31696,3822.828467,2551.435428,1604.479373,151,9.636347505200403,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2004,none,0,0,0,0,0,0,28.375,38.733333333333334,49.09166666666667,0.182793888,9563.824815,3626.859014,2340.385448,1375.389492,153,9.165743012329337,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2005,none,0,0,0,0,0,0,30.866666666666667,41.05833333333333,51.266666666666666,0.203355024,16495.55042,3877.200424,2632.975055,1660.504898,136,9.710845952611843,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2006,none,0,0,0,0,0,0,32.175,42.583333333333336,52.99166666666667,0.235275991,16513.95926,3767.892468,2586.460847,1685.034884,140,9.71196131858218,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2007,none,0,0,0,0,0,0,30.6,40.86666666666667,51.13333333333333,0.117066281,16118.88373,3927.567977,2687.583269,1727.394341,150,9.687746766764679,-95.53016303748304,46.41771568980647,NA
nhd_4943477,2008,unknown,0,0,0,0,1,0,26.558333333333334,37.36666666666667,48.18333333333334,0.145765666,16055.35165,3433.155048,2202.88877,1323.474074,149,9.683797509740604,-95.26861379343755,46.94490468143478,NA
nhd_4943477,2009,none,0,0,0,0,0,0,27.583333333333332,37.75,47.90833333333333,0.180864494,12939.07726,3317.154576,2117.294274,1274.634098,154,9.468007257166118,-95.26861379343755,46.94490468143478,NA
nhd_4943477,2010,none,0,0,0,0,0,0,30.55,40.916666666666664,51.30833333333334,0.218312344,27612.94507,3744.430069,2469.661894,1499.323565,127,10.226039966385247,-95.26861379343755,46.94490468143478,NA
nhd_4943477,2011,none,0,0,0,0,0,0,29.916666666666668,40.075,50.225,0.133089879,24128.21819,3589.88231,2391.853151,1498.74316,153,10.091137314201804,-95.26861379343755,46.94490468143478,NA
nhd_4943477,2012,none,0,0,0,0,0,0,31.991666666666667,42.7,53.44166666666666,0.104154918,28993.62411,3726.984528,2429.571567,1518.238421,134,10.27483122686528,-95.26861379343755,46.94490468143478,NA
